frame,changed_percent
1284,0.004484953703703704
1285,0.0042920524691358024
1286,0.004243827160493827
1287,0.0043885030864197535
1288,0.0042920524691358024
1289,0.0042920524691358024
1290,0.004147376543209877
1291,0.0029899691358024694
1292,0.0003858024691358025
1293,0.0006751543209876544
1294,0.0005787037037037037
1295,0.0005787037037037037
1296,0.0005304783950617284
1297,0.0003375771604938272
1298,0.0005787037037037037
1299,0.0005787037037037037
1300,0.0019772376543209878
1301,0.00236304012345679
1302,0.0013020833333333335
1303,0.0008198302469135802
1304,0.00043402777777777775
1305,0.0003858024691358025
1306,0.0003858024691358025
1307,0.004822530864197531
1308,0.004774305555555556
1309,0.004243827160493827
1310,0.0039544753086419755
1311,0.0036651234567901233
1312,0.003568672839506173
1313,0.0036651234567901233
1314,0.0036651234567901233
1315,0.0030381944444444445
1316,0.002941743827160494
1317,0.002941743827160494
1318,0.0028452932098765433
1319,0.003134645061728395
1320,0.0029899691358024694
1321,0.0027488425925925927
1322,0.002604166666666667
1323,0.002652391975308642
1324,0.002652391975308642
1325,0.003472222222222222
1326,0.003472222222222222
1327,0.0033757716049382714
1328,0.0030381944444444445
1329,0.00308641975308642
1330,0.0027006172839506176
1331,0.002893518518518519
1332,0.0027006172839506176
1333,0.002652391975308642
1334,0.0025559413580246914
1335,0.002507716049382716
1336,0.002459490740740741
1337,0.0011574074074074073
1338,0.0011574074074074073
1339,0.0012056327160493826
1340,0.0010127314814814814
1341,0.0010127314814814814
1342,0.001253858024691358
1343,0.0011574074074074073
1344,0.0011574074074074073
1345,0.002025462962962963
1346,0.001736111111111111
1347,0.003423996913580247
1348,0.0019772376543209878
1349,0.0019290123456790122
1350,0.002459490740740741
1351,0.002507716049382716
1352,0.001736111111111111
1353,0.0008198302469135802
1354,0.0008198302469135802
1355,0.000626929012345679
1356,0.0005787037037037037
1357,0.0007233796296296297
1358,0.0005787037037037037
1359,0.0006751543209876544
1360,0.0008198302469135802
1361,0.0005787037037037037
1362,0.0003858024691358025
1363,0.00043402777777777775
1364,0.00048225308641975306
1365,0.0005304783950617284
1366,0.0005304783950617284
1367,0.0013503086419753088
1368,0.001398533950617284
